"Person" "Measure" "WALKING" "WALKING_UPSTAIRS" "WALKING_DOWNSTAIRS" "SITTING" "STANDING" "LAYING"
"20" "tBodyAcc-max()-Z" "-0.295318149921569" "-0.210710049327451" "-0.187084257021333" "-0.780853275" "-0.750925683561644" "-0.800732281764706"
"21" "tBodyAcc-max()-Z" "-0.353142720192308" "-0.357263216808511" "-0.186622032377778" "-0.801660445647059" "-0.790803393146067" "-0.784948275111111"
"22" "tBodyAcc-max()-Z" "-0.139035007717391" "-0.130021921128571" "-0.390193643333333" "-0.771267758387097" "-0.782059680634921" "-0.787235194861111"
"23" "tBodyAcc-max()-Z" "-0.134886950714237" "-0.107978024411765" "0.0923558677137037" "-0.766121958676471" "-0.774462799558824" "-0.802339569722222"
"24" "tBodyAcc-max()-Z" "-0.388732214827586" "-0.297340724745763" "-0.204944881709091" "-0.795756197647059" "-0.783803493333333" "-0.804517445"
"25" "tBodyAcc-max()-Z" "-0.429391218243243" "-0.403728864769231" "-0.373547798793103" "-0.807473535384615" "-0.803423787567568" "-0.662007511619178"
"26" "tBodyAcc-max()-Z" "-0.385919186271186" "-0.425115761090909" "-0.106631270866" "-0.787244905897436" "-0.802478722837838" "-0.809645357236842"
"27" "tBodyAcc-max()-Z" "-0.350119664210526" "-0.375179569607843" "-0.397521818636364" "-0.800466639428571" "-0.8009830615" "-0.816384381351351"
"28" "tBodyAcc-max()-Z" "-0.290509526981481" "-0.420126249215686" "-0.420392539673913" "-0.786043465138889" "-0.761903167341772" "-0.7941072185"
"29" "tBodyAcc-max()-Z" "0.0187101803641509" "-0.00639274955306122" "-0.1984198204375" "-0.808074639166667" "-0.812154623384615" "-0.820523773768116"
"30" "tBodyAcc-max()-Z" "-0.2053682496" "-0.221531381938462" "-0.234005394129032" "-0.790401672258065" "-0.773790713050847" "-0.798815661142857"
"1" "tBodyAcc-min()-X" "0.119648414553684" "0.238182436509434" "0.015681414244898" "0.820265045957447" "0.848869517884615" "0.74306899108"
"2" "tBodyAcc-min()-X" "0.34872297440678" "0.247447674729167" "0.152424961957447" "0.83944400826087" "0.835895998113208" "0.821333087083333"
"3" "tBodyAcc-min()-X" "0.318428437758621" "0.223084863681356" "0.14504528044898" "0.808842848461538" "0.800094241803279" "0.832767688064516"
"4" "tBodyAcc-min()-X" "0.38525393" "0.138761992942308" "0.0512374700288889" "0.825681367" "0.828504749107143" "0.795296876277778"
"5" "tBodyAcc-min()-X" "0.217721157857143" "0.0813915649085106" "-0.0868537738276596" "0.824377384772727" "0.814425205" "0.809767371346154"
"6" "tBodyAcc-min()-X" "0.0360363454" "0.139452278392157" "-0.125513915754167" "0.822661513818182" "0.825806424035088" "0.762568251052632"
"7" "tBodyAcc-min()-X" "0.338173967719298" "0.352567045294118" "0.194125797021277" "0.832704541041667" "0.823636338867925" "0.7774886725"
"8" "tBodyAcc-min()-X" "0.138025851416667" "0.0855697238439024" "-0.0906636641315789" "0.825638443913044" "0.841091105185185" "0.786238779798148"
"9" "tBodyAcc-min()-X" "0.225552638269231" "0.32761270877551" "0.0997367965809524" "0.7830224082" "0.820962860444444" "0.7835273366"
"10" "tBodyAcc-min()-X" "-0.00690791115283019" "0.12316613323617" "-0.156450969" "0.831042660740741" "0.81073652" "0.819315516034483"
"11" "tBodyAcc-min()-X" "0.321210116779661" "0.215877176833333" "-0.031090243826087" "0.829553076792453" "0.846755654042553" "0.832556698070175"
"12" "tBodyAcc-min()-X" "0.0115952981" "0.334076085192308" "0.129607404195652" "0.82921222254902" "0.823599805409836" "0.790426552"
"13" "tBodyAcc-min()-X" "0.210523756964912" "0.224583899763636" "0.101500078438298" "0.839897018163265" "0.839750082105263" "0.816732128548387"
"14" "tBodyAcc-min()-X" "0.421139197288136" "0.160100404557407" "0.0997361349555556" "0.827481240555556" "0.825866892333333" "0.74883409627451"
"15" "tBodyAcc-min()-X" "0.19434556" "0.109134893241667" "-0.216002454885714" "0.83300985779661" "0.838151431509434" "0.822678181666667"
"16" "tBodyAcc-min()-X" "0.331776645490196" "0.318152070980392" "0.0579643266297872" "0.841500337101449" "0.844589958846154" "0.827583816142857"
"17" "tBodyAcc-min()-X" "0.310028520983607" "0.02299100584375" "-0.010365403726087" "0.8465628325" "0.844346076794872" "0.815661350140845"
"18" "tBodyAcc-min()-X" "0.271516662678571" "0.428655608275862" "0.376917094363636" "0.845480159824561" "0.842233946438356" "0.837113144923077"
"19" "tBodyAcc-min()-X" "-0.0114241525942308" "-0.0406796904275" "-0.312758697948718" "0.828337232328767" "0.837977048493151" "0.817190273614458"
"20" "tBodyAcc-min()-X" "0.128816565005882" "0.00537162385686274" "-0.00112430839755555" "0.83168101530303" "0.798412135753425" "0.794448317647059"
"21" "tBodyAcc-min()-X" "0.231516005357692" "0.159813445468085" "0.0859148224" "0.842903634235294" "0.824152050786517" "0.806465061766667"
"22" "tBodyAcc-min()-X" "-0.0183388855869565" "-0.0230470414619048" "-0.153752624805556" "0.823085625967742" "0.825312794285714" "0.799635773055556"
"23" "tBodyAcc-min()-X" "0.168198799674576" "0.104520001337255" "-0.190837092837778" "0.832434494411765" "0.835369193382353" "0.81254203125"
"24" "tBodyAcc-min()-X" "0.348072754310345" "0.356067835254237" "0.257189457818182" "0.839087480882353" "0.83441488173913" "0.815809145277778"
"25" "tBodyAcc-min()-X" "0.458821436081081" "0.428983117846154" "0.211947489793103" "0.844281834" "0.841662665675676" "0.754837493561644"
"26" "tBodyAcc-min()-X" "0.267827385" "0.0618176076" "0.091600111492" "0.823121061923077" "0.843192811081081" "0.813722706710526"
"27" "tBodyAcc-min()-X" "0.288259137192982" "0.338264096862745" "0.0453316745159091" "0.837737037285714" "0.842834523" "0.830151199054054"
"28" "tBodyAcc-min()-X" "0.214217967481481" "0.280321581313725" "0.0262397284347826" "0.8277408875" "0.822388931392405" "0.8238468295"
"29" "tBodyAcc-min()-X" "0.16773924909434" "0.231341864040816" "0.00942096947916667" "0.8447900275" "0.848106039538462" "0.843970855217391"
"30" "tBodyAcc-min()-X" "0.264441992184615" "0.355980042461538" "0.18899848283871" "0.830585183709677" "0.814215886271186" "0.818830807714286"
"1" "tBodyAcc-min()-Y" "-0.0212204448494737" "0.143961002516981" "-0.0437259707591837" "0.682775776170213" "0.684978627115385" "0.5848976723"
"2" "tBodyAcc-min()-Y" "0.051569523229661" "0.001831594125" "-0.15310112323617" "0.674028159782609" "0.674101630377358" "0.683942196458333"
"3" "tBodyAcc-min()-Y" "0.0224598193775862" "0.0365125157364407" "0.0835113987346939" "0.649726825384615" "0.644027902131148" "0.670005695"
"4" "tBodyAcc-min()-Y" "0.189391668683333" "0.0745232387725" "0.118285946155556" "0.6554755856" "0.641330126607143" "0.666114172962963"
"5" "tBodyAcc-min()-Y" "0.0633526584285714" "-0.0147994226212766" "-0.0340034165893617" "0.661301152727273" "0.643829860892857" "0.676765281730769"
"6" "tBodyAcc-min()-Y" "-0.00267426764912281" "-0.111621121635294" "-0.276804845645833" "0.655879405272727" "0.653953063508772" "0.659767627017544"
"7" "tBodyAcc-min()-Y" "0.0478144313157895" "0.270099990980392" "0.102738019067872" "0.655000882083333" "0.660726355660377" "0.656384720769231"
"8" "tBodyAcc-min()-Y" "-0.24669352425" "-0.164466618170732" "-0.258982906805263" "0.677662485434783" "0.67100199462963" "0.660596667037037"
"9" "tBodyAcc-min()-Y" "0.312681380961538" "0.314171851020408" "0.245789670547619" "0.6321701446" "0.659900576222222" "0.6503681078"
"10" "tBodyAcc-min()-Y" "0.0737292091132075" "0.190750665034043" "0.130143913771053" "0.665760314074074" "0.65087373" "0.664528589310345"
"11" "tBodyAcc-min()-Y" "0.166621495220339" "0.13191429467037" "-0.0509447470478261" "0.668913077735849" "0.678324933404255" "0.677448278596491"
"12" "tBodyAcc-min()-Y" "0.1007813440008" "0.124706845394231" "-0.0946262088130435" "0.665309270588235" "0.656940828360656" "0.666494121166667"
"13" "tBodyAcc-min()-Y" "0.0283044635263158" "0.0632201915190909" "0.0277467959702128" "0.684534678979592" "0.670682884736842" "0.67133246483871"
"14" "tBodyAcc-min()-Y" "0.167873069152542" "-0.0730600620074074" "-0.453989801633333" "0.664728536851852" "0.662973014666667" "0.662626291568627"
"15" "tBodyAcc-min()-Y" "-0.12299676909463" "0.181145028208333" "-0.228370693071429" "0.674157565932203" "0.661984212830189" "0.676438809861111"
"16" "tBodyAcc-min()-Y" "0.286795197058824" "0.257084644588235" "0.227080906170213" "0.680536293768116" "0.677277043717949" "0.670238084428571"
"17" "tBodyAcc-min()-Y" "0.133863081045902" "0.1191550816875" "0.147106120434783" "0.68488514890625" "0.683185309102564" "0.674147705070423"
"18" "tBodyAcc-min()-Y" "0.295959501964286" "0.265991674982759" "0.195833119527273" "0.687507466140351" "0.672035931232877" "0.687704605846154"
"19" "tBodyAcc-min()-Y" "0.117843509846154" "-0.039655171455" "-0.226763505097436" "0.673509718219178" "0.669794211232877" "0.680070168313253"
"20" "tBodyAcc-min()-Y" "-0.305919615843137" "0.115193556117647" "-0.392423286311111" "0.664201829848485" "0.626381412739726" "0.6812424825"
"21" "tBodyAcc-min()-Y" "0.102687937661538" "-0.0459065723978723" "-0.143193872735556" "0.679006817058823" "0.665531454719101" "0.669127195555556"
"22" "tBodyAcc-min()-Y" "-0.249025331284783" "-0.0819626686904762" "-0.128967372747222" "0.669032219354839" "0.645950608888889" "0.653806080694444"
"23" "tBodyAcc-min()-Y" "-0.0891634993752542" "0.118029858529412" "-0.0709365112777778" "0.671219954852941" "0.6756333175" "0.680479480138889"
"24" "tBodyAcc-min()-Y" "0.0885501455744828" "0.169946673610169" "0.0672663416218182" "0.678432012352941" "0.669040315362319" "0.685321470555556"
"25" "tBodyAcc-min()-Y" "0.162161556364865" "0.306235205446154" "0.122826095515517" "0.676727357076923" "0.672360939594595" "0.574164786442466"
"26" "tBodyAcc-min()-Y" "0.150795384949153" "0.0899715386363636" "0.02150285076" "0.681533206538462" "0.671401805675676" "0.684564105394737"
"27" "tBodyAcc-min()-Y" "0.224033399368421" "0.200138406901961" "0.0418871394318182" "0.684785659857143" "0.672452673875" "0.685530590675676"
"28" "tBodyAcc-min()-Y" "0.0616296568518519" "0.0631261381843137" "-0.0917020892055652" "0.664375254861111" "0.631741844303797" "0.674430740625"
"29" "tBodyAcc-min()-Y" "0.047448511354717" "0.225192328081633" "0.0266817231291667" "0.680884674" "0.680299602769231" "0.690440666666667"
"30" "tBodyAcc-min()-Y" "0.241928025723077" "0.263152474769231" "-0.0260919913483871" "0.678703138064516" "0.639197401186441" "0.668577032285714"
"1" "tBodyAcc-min()-Z" "0.437405228105263" "0.441553928867925" "0.304574350938775" "0.822189592553191" "0.838170793846154" "0.75773578404"
"2" "tBodyAcc-min()-Z" "0.527792218813559" "0.166133309816667" "0.165005244710638" "0.826309457391304" "0.829398764528302" "0.838955082083333"
"3" "tBodyAcc-min()-Z" "0.370395080172414" "0.524622058305085" "0.415643967959184" "0.796661225" "0.81253224" "0.827783473709677"
"4" "tBodyAcc-min()-Z" "0.642790533333333" "0.588500282307692" "0.567293640888889" "0.8186069384" "0.807574318214286" "0.826098314074074"
"5" "tBodyAcc-min()-Z" "0.5405972175" "0.431426511276596" "0.348868341914894" "0.808244526363636" "0.774749985535714" "0.83164248"
"6" "tBodyAcc-min()-Z" "0.502277692105263" "0.411795619098039" "0.323444321025" "0.793533518909091" "0.80143040122807" "0.788505305438597"
"7" "tBodyAcc-min()-Z" "-3.32640982456149e-05" "0.243413793764706" "0.0373061574510638" "0.778976113729167" "0.807734824716981" "0.826605571153846"
"8" "tBodyAcc-min()-Z" "0.306305331958333" "0.247622493097561" "-0.0679813946052632" "0.827526888913043" "0.815178526259259" "0.818371494814815"
"9" "tBodyAcc-min()-Z" "0.237594908423077" "0.406603059102041" "0.028194970452381" "0.7890782684" "0.813150482" "0.8071825094"
"10" "tBodyAcc-min()-Z" "0.538177417924528" "0.347838347744681" "0.289993150421053" "0.832938708333333" "0.814098061363636" "0.815019588793103"
"11" "tBodyAcc-min()-Z" "0.661462879152542" "0.577581789259259" "0.509796751304348" "0.82619502509434" "0.839918649574468" "0.82905954122807"
"12" "tBodyAcc-min()-Z" "0.4172468046" "0.474750006923077" "0.367691532173913" "0.818498566078431" "0.807693367704918" "0.820991438333333"
"13" "tBodyAcc-min()-Z" "0.281170051126316" "0.371825497563636" "0.0611907388978723" "0.828464001428571" "0.829046862631579" "0.825578189032258"
"14" "tBodyAcc-min()-Z" "0.174560977735593" "-0.154738891324074" "-0.275557249346667" "0.817603108888889" "0.809857027333333" "0.813605270196078"
"15" "tBodyAcc-min()-Z" "0.596963407037037" "0.558962643125" "0.409150519761905" "0.821657761525424" "0.823316326415094" "0.802277153611111"
"16" "tBodyAcc-min()-Z" "0.279403934431373" "0.227046664196078" "-0.0797203337659574" "0.826829415362319" "0.829169933589744" "0.829174322714286"
"17" "tBodyAcc-min()-Z" "0.44243744442623" "0.417325549375" "0.26791149126087" "0.82822976015625" "0.834800235" "0.823412287746479"
"18" "tBodyAcc-min()-Z" "0.47036294125" "0.433307716724138" "0.403115206" "0.833494779649123" "0.83125525260274" "0.840074659692308"
"19" "tBodyAcc-min()-Z" "0.203156531528846" "0.243852817975" "-0.0313069468205128" "0.822139712328767" "0.822209155753425" "0.838239990481928"
"20" "tBodyAcc-min()-Z" "0.348364705941176" "0.42629886745098" "0.249924065911111" "0.80938668" "0.80707698109589" "0.835327838823529"
"21" "tBodyAcc-min()-Z" "0.281186446730769" "0.342765666382979" "0.0624167193911111" "0.826487504941177" "0.818976649662921" "0.826484561666667"
"22" "tBodyAcc-min()-Z" "0.293102691521739" "0.376664445" "0.356342815055556" "0.808178258387097" "0.818580492698413" "0.809112245555556"
"23" "tBodyAcc-min()-Z" "-0.0355249779169492" "0.127395300894118" "-0.107758444025926" "0.806428835441176" "0.8108243325" "0.835979060138889"
"24" "tBodyAcc-min()-Z" "0.337188758103448" "0.283530418983051" "0.254992847418182" "0.827264347058824" "0.811290691594203" "0.833340932083333"
"25" "tBodyAcc-min()-Z" "0.478891250540541" "0.530142962307692" "0.562009794827586" "0.828703130769231" "0.832718925675676" "0.741942709589041"
"26" "tBodyAcc-min()-Z" "0.329895753220339" "0.477518528" "0.4844266194" "0.831754258461538" "0.828270461486487" "0.841388820526316"
"27" "tBodyAcc-min()-Z" "0.390896408421053" "0.345294684666667" "0.195379390186818" "0.835284553857143" "0.82848649125" "0.839478614324324"
"28" "tBodyAcc-min()-Z" "0.39459178462963" "0.299251687215686" "0.232051143495652" "0.811493229305556" "0.799736723164557" "0.815688146875"
"29" "tBodyAcc-min()-Z" "0.449238293773585" "0.36430448877551" "0.300291318083333" "0.828878391666667" "0.838020800769231" "0.839760828405797"
"30" "tBodyAcc-min()-Z" "0.303823459261538" "0.359866608" "0.290786255645161" "0.829097562096774" "0.791544264237288" "0.826070199428571"
"1" "tBodyAcc-sma()" "-0.125750238755789" "-0.0968125932377358" "0.00799898705102041" "-0.945740773404255" "-0.984745329807692" "-0.842018280168"
"2" "tBodyAcc-sma()" "-0.289223664576271" "-0.0909271902708333" "0.106830196085106" "-0.966980349782609" "-0.967028579056604" "-0.977681890625"
"3" "tBodyAcc-sma()" "-0.245384124482759" "-0.181326532774576" "-0.0731385344387755" "-0.894535262884615" "-0.927612971147541" "-0.971428698064516"
"4" "tBodyAcc-sma()" "-0.328803392833333" "-0.179603958538462" "-0.111314269064444" "-0.9386398266" "-0.910601304107143" "-0.954208001481481"
"5" "tBodyAcc-sma()" "-0.175104002607143" "0.0256559304978723" "0.145925248157447" "-0.941041933409091" "-0.908642919821429" "-0.967111432692308"
"6" "tBodyAcc-sma()" "-0.187037280157895" "-0.00476602969607843" "0.272606144666667" "-0.950293103090909" "-0.945969045964912" "-0.917550687687719"
"7" "tBodyAcc-sma()" "-0.0656789865794737" "-0.197360748070588" "0.0144566402914894" "-0.919770461666667" "-0.942242368113207" "-0.935422841538462"
"8" "tBodyAcc-sma()" "0.0476653817395833" "0.121559152312195" "0.189369043668421" "-0.950751162608696" "-0.955452190740741" "-0.932157940925926"
"9" "tBodyAcc-sma()" "-0.097928392475" "-0.253594157755102" "0.112979739057143" "-0.88840476922" "-0.945609971111111" "-0.9296915638"
"10" "tBodyAcc-sma()" "-0.149051197301887" "-0.0269032676680851" "0.189772199631579" "-0.960902395740741" "-0.953053126136364" "-0.956061028793103"
"11" "tBodyAcc-sma()" "-0.294364553898305" "-0.119161142259259" "0.0918422233456522" "-0.963030721698113" "-0.985155544468085" "-0.979845680350877"
"12" "tBodyAcc-sma()" "-0.13986845776" "-0.236458431730769" "-0.0214133467586957" "-0.952751155882353" "-0.944325887377049" "-0.947099203333333"
"13" "tBodyAcc-sma()" "-0.134001769526316" "-0.10258231694" "-0.0369679492338298" "-0.958412065714286" "-0.972353958421053" "-0.957441404516129"
"14" "tBodyAcc-sma()" "-0.146704030847458" "0.152684150296296" "0.233850007777778" "-0.942557804814815" "-0.941973985833333" "-0.899187298862745"
"15" "tBodyAcc-sma()" "-0.202256402777778" "-0.0357233236583333" "0.24367502052381" "-0.95810120661017" "-0.962443225660377" "-0.954961538472222"
"16" "tBodyAcc-sma()" "-0.248172852352941" "-0.219807583960784" "0.161222917695745" "-0.961402265507246" "-0.968888565384615" "-0.959523755714286"
"17" "tBodyAcc-sma()" "-0.158556937245902" "-0.0247961512541667" "0.113316865758696" "-0.97363887046875" "-0.976611892307692" "-0.949976962253521"
"18" "tBodyAcc-sma()" "-0.296416825535714" "-0.275217888275862" "-0.288736334181818" "-0.983721961578947" "-0.972863383150685" "-0.985876867538461"
"19" "tBodyAcc-sma()" "0.0557557611403846" "0.015734777125" "0.600822814871795" "-0.959931008082192" "-0.961774492191781" "-0.968648000120482"
"20" "tBodyAcc-sma()" "0.045888034954902" "0.00784256818431373" "0.213787502815556" "-0.953502213787879" "-0.923505787534247" "-0.961308452058824"
"21" "tBodyAcc-sma()" "-0.100578333188462" "-0.0803079863404255" "0.253107410044444" "-0.975340825294118" "-0.957954037640449" "-0.950159764777778"
"22" "tBodyAcc-sma()" "0.0359383735456522" "0.190472829333333" "0.266149879722222" "-0.940797937258064" "-0.955962215555556" "-0.933235499861111"
"23" "tBodyAcc-sma()" "-0.100940731261017" "-0.0158443055862745" "0.142089819687481" "-0.945948471323529" "-0.957568623676471" "-0.962906945277778"
"24" "tBodyAcc-sma()" "-0.291563442068966" "-0.233899934576271" "-0.0727260789578182" "-0.969084977058824" "-0.951832859565217" "-0.971772770138889"
"25" "tBodyAcc-sma()" "-0.403091132162162" "-0.302598263076923" "-0.2185910985" "-0.972154928307692" "-0.973721977027027" "-0.577589664319178"
"26" "tBodyAcc-sma()" "-0.235552347271186" "-0.175437877490909" "0.077280178682" "-0.949161203205128" "-0.968834283513514" "-0.977270590921053"
"27" "tBodyAcc-sma()" "-0.238238820877193" "-0.155500775823529" "0.0646974382725" "-0.977923071714286" "-0.97296205675" "-0.981947611216216"
"28" "tBodyAcc-sma()" "-0.185380085464815" "-0.202373290784314" "0.0796907075391304" "-0.955870212361111" "-0.927858306455696" "-0.95587046625"
"29" "tBodyAcc-sma()" "-0.107202992741509" "0.0172555388938775" "0.05444951305" "-0.977833372833333" "-0.984734133846154" "-0.986450027391304"
"30" "tBodyAcc-sma()" "-0.198352361046154" "-0.121541361862462" "-0.0289001171403226" "-0.955432971774194" "-0.933713444067797" "-0.968549215142857"
"1" "tBodyAcc-energy()-X" "-0.73948375368421" "-0.788475894528302" "-0.463124815306122" "-0.997501779361702" "-0.999946785961538" "-0.9835018098"
"2" "tBodyAcc-energy()-X" "-0.830698671186441" "-0.752619539583333" "-0.442842739148936" "-0.999241644565217" "-0.999741631320755" "-0.998712742291667"
"3" "tBodyAcc-energy()-X" "-0.790377061896552" "-0.757836303220339" "-0.541236671632653" "-0.996692127115385" "-0.998529394590164" "-0.999593702741935"
"4" "tBodyAcc-energy()-X" "-0.841171533333333" "-0.679177930576923" "-0.4733658018" "-0.9992357806" "-0.998738702678571" "-0.99179176962963"
"5" "tBodyAcc-energy()-X" "-0.739167282678571" "-0.538524112765957" "-0.178396773208511" "-0.999439007727273" "-0.998299725535714" "-0.997090912692308"
"6" "tBodyAcc-energy()-X" "-0.74849398368421" "-0.545813101764706" "-0.03749328435" "-0.999544140545454" "-0.999412241403509" "-0.979558635614035"
"7" "tBodyAcc-energy()-X" "-0.767322305789474" "-0.745101933921569" "-0.415271593191489" "-0.996984059166667" "-0.999423069811321" "-0.988989625192308"
"8" "tBodyAcc-energy()-X" "-0.6529567975" "-0.651422823658537" "-0.469955246315789" "-0.998547484565217" "-0.999524439444444" "-0.990396515740741"
"9" "tBodyAcc-energy()-X" "-0.7044445825" "-0.788678575918367" "-0.257661884785714" "-0.9941343696" "-0.999159232" "-0.9912436312"
"10" "tBodyAcc-energy()-X" "-0.65549503245283" "-0.641540761702128" "-0.155477924868421" "-0.999084275740741" "-0.999308628636364" "-0.996530072931034"
"11" "tBodyAcc-energy()-X" "-0.829462470847458" "-0.706859446481481" "-0.340211982826087" "-0.999589261698113" "-0.999941440851064" "-0.999422911754386"
"12" "tBodyAcc-energy()-X" "-0.6149273096" "-0.744517165" "-0.445837031782609" "-0.999585733137255" "-0.999451411311475" "-0.993091959166667"
"13" "tBodyAcc-energy()-X" "-0.78286738122807" "-0.746902370727273" "-0.551260479787234" "-0.999570183061224" "-0.999836631578947" "-0.997954403064516"
"14" "tBodyAcc-energy()-X" "-0.817865451864407" "-0.756439385185185" "-0.476128353555556" "-0.998646058333333" "-0.998958301333333" "-0.965978962352941"
"15" "tBodyAcc-energy()-X" "-0.768251972962963" "-0.521443000416667" "-0.00492444155238095" "-0.999472697627119" "-0.999751297735849" "-0.998091009722222"
"16" "tBodyAcc-energy()-X" "-0.819721324901961" "-0.814793698235294" "-0.258322494176596" "-0.998782577681159" "-0.999197714102564" "-0.998839250428571"
"17" "tBodyAcc-energy()-X" "-0.764890133606557" "-0.554476144791667" "-0.287474904565217" "-0.9998784821875" "-0.999616053974359" "-0.997749894788732"
"18" "tBodyAcc-energy()-X" "-0.8022646675" "-0.805040455" "-0.752219360181818" "-0.99994017" "-0.999898316849315" "-0.999681872769231"
"19" "tBodyAcc-energy()-X" "-0.540374798461538" "-0.61378541625" "0.341139767076923" "-0.999225464931507" "-0.999833991369863" "-0.998048061325301"
"20" "tBodyAcc-energy()-X" "-0.68044478" "-0.600763859215686" "-0.413074357111111" "-0.999381030151515" "-0.99853689520548" "-0.988834849264706"
"21" "tBodyAcc-energy()-X" "-0.747528102115385" "-0.706659700212766" "-0.242609584911111" "-0.999861659647059" "-0.999328140337079" "-0.996756303555556"
"22" "tBodyAcc-energy()-X" "-0.505862089565217" "-0.408109818095238" "-0.0855935942472222" "-0.999043220322581" "-0.999516383015873" "-0.993457142916667"
"23" "tBodyAcc-energy()-X" "-0.760051238305085" "-0.706936576078431" "-0.443128366111111" "-0.999660302205882" "-0.999655470588235" "-0.997288912638889"
"24" "tBodyAcc-energy()-X" "-0.857217821206897" "-0.782093972711864" "-0.574520642727273" "-0.999819896764706" "-0.999679875362319" "-0.998309932638889"
"25" "tBodyAcc-energy()-X" "-0.916083407432432" "-0.850101270923077" "-0.714629286724138" "-0.999772823076923" "-0.999861257702703" "-0.978896856027397"
"26" "tBodyAcc-energy()-X" "-0.775068551694915" "-0.651347121818182" "-0.30299167256" "-0.996402383846154" "-0.999811269594595" "-0.996442848157895"
"27" "tBodyAcc-energy()-X" "-0.784857880701754" "-0.74857179627451" "-0.309566205886364" "-0.999416400857143" "-0.999815797875" "-0.998905182837838"
"28" "tBodyAcc-energy()-X" "-0.743890409074074" "-0.708384109215686" "-0.355527043086957" "-0.999630937777778" "-0.99941455164557" "-0.998644113375"
"29" "tBodyAcc-energy()-X" "-0.655260267169811" "-0.578434834285714" "-0.312276339645833" "-0.999717983" "-0.999959091692308" "-0.998897941594203"
"30" "tBodyAcc-energy()-X" "-0.782038938" "-0.782060978153846" "-0.541066490983871" "-0.998502615" "-0.999324073050847" "-0.999197864285714"
"1" "tBodyAcc-energy()-Y" "-0.758210962947368" "-0.804660188867925" "-0.81285224755102" "-0.989863580425532" "-0.999292175576923" "-0.948096523348"
"2" "tBodyAcc-energy()-Y" "-0.83328023440678" "-0.758782737708333" "-0.686727264468085" "-0.996521418913043" "-0.998945470377358" "-0.999637563333333"
"3" "tBodyAcc-energy()-Y" "-0.830352159827586" "-0.795467227118644" "-0.811507385918367" "-0.979275195769231" "-0.99509755" "-0.999000353870968"
"4" "tBodyAcc-energy()-Y" "-0.8328646385" "-0.826166131923077" "-0.875944227111111" "-0.9887058172" "-0.985918303928571" "-0.996750788148148"
"5" "tBodyAcc-energy()-Y" "-0.773397337142857" "-0.721851596382979" "-0.761162818297872" "-0.990728467272727" "-0.987725375892857" "-0.999365638653846"
"6" "tBodyAcc-energy()-Y" "-0.735242110175439" "-0.723024891764706" "-0.637543701875" "-0.996150241818182" "-0.997248772280702" "-0.992347937368421"
"7" "tBodyAcc-energy()-Y" "-0.826470822982456" "-0.908170591176471" "-0.846720690212766" "-0.992955454166667" "-0.99660903490566" "-0.994176370769231"
"8" "tBodyAcc-energy()-Y" "-0.628765166458333" "-0.643675416341463" "-0.645007873684211" "-0.988768364130435" "-0.996309967222222" "-0.994245625740741"
"9" "tBodyAcc-energy()-Y" "-0.874143460384615" "-0.900901655306122" "-0.870479396904762" "-0.9878044726" "-0.997056425555556" "-0.9969854562"
"10" "tBodyAcc-energy()-Y" "-0.810005310754717" "-0.805134564893617" "-0.79611432" "-0.989866418703704" "-0.997165463409091" "-0.992708561206897"
"11" "tBodyAcc-energy()-Y" "-0.823485994067797" "-0.840051968888889" "-0.774533806304348" "-0.993810610377359" "-0.999164154680851" "-0.999313143157895"
"12" "tBodyAcc-energy()-Y" "-0.8473863806" "-0.840544261538462" "-0.742916988913043" "-0.997231938627451" "-0.997063881639344" "-0.998195337"
"13" "tBodyAcc-energy()-Y" "-0.738771539824561" "-0.749643208545455" "-0.810234638510638" "-0.992499274081633" "-0.998402839298246" "-0.998240606290323"
"14" "tBodyAcc-energy()-Y" "-0.824562683050847" "-0.665818555925926" "-0.626256393333333" "-0.991385101296296" "-0.997355149" "-0.991060807254902"
"15" "tBodyAcc-energy()-Y" "-0.745644895185185" "-0.805014099583333" "-0.722983629761905" "-0.989180283050847" "-0.997161289622642" "-0.998790960277778"
"16" "tBodyAcc-energy()-Y" "-0.907178710196078" "-0.861634448627451" "-0.856335613829787" "-0.996139457971014" "-0.998370904230769" "-0.998143612428571"
"17" "tBodyAcc-energy()-Y" "-0.81253966557377" "-0.806309825833333" "-0.823109285652174" "-0.99723131296875" "-0.998717989358974" "-0.996745246619718"
"18" "tBodyAcc-energy()-Y" "-0.882299554821429" "-0.876431280172414" "-0.889623034181818" "-0.999306372807018" "-0.999078616986301" "-0.999877896461538"
"19" "tBodyAcc-energy()-Y" "-0.727208555576923" "-0.72266549775" "-0.550939718717949" "-0.998065281917808" "-0.99815989890411" "-0.999555532289157"
"20" "tBodyAcc-energy()-Y" "-0.561452319803922" "-0.735480380392157" "-0.490357839555556" "-0.996451943181818" "-0.994177490821918" "-0.996732255"
"21" "tBodyAcc-energy()-Y" "-0.783209055" "-0.758213986595745" "-0.669083292222222" "-0.999101978235294" "-0.998013281797753" "-0.998564282555556"
"22" "tBodyAcc-energy()-Y" "-0.763781753043478" "-0.693747711904762" "-0.701202180555555" "-0.992863379677419" "-0.99746723047619" "-0.989968810972222"
"23" "tBodyAcc-energy()-Y" "-0.846727872711864" "-0.783629149607843" "-0.758677942592593" "-0.994295381470588" "-0.999198658676471" "-0.999493773333333"
